StudentID,Name,Age,Gender,Program,Year,AttendancePercent,CGPA,EnrolledDate,Status,ScholarshipStatus,HostelResident,PlacementStatus,TotalFeeINR,FeePaidINR,PendingFeeINR,FeeStatus,City,State
S0818,Vincent Dar,22,Male,B.Com,2,80.32,8.78,01-03-2024,Dropped,Yes,Yes,,250000,75550.33,49449.67,Partial,Bengaluru,Karnataka
S0819,Ethan Narasimhan,22,Female,B.Com,2,93.25,6.46,22-08-2021,On Leave,No,No,,250000,240567.67,9432.33,Partial,Cochin,Kerala
S0820,Sanaya Setty,24,Male,B.Sc (Physics),3,63.35,8.68,13-05-2023,On Leave,No,No,,220000,163399.4,56600.6,Partial,Cochin,Kerala
S0821,Vedant Agrawal,21,Female,B.Sc (Maths),4,95.07,7.51,03-04-2023,Active,Yes,No,,200000,49665.83,50334.17,Partial,Mumbai,Maharashtra
S0822,Reva Mahal,20,Male,B.Sc (Maths),4,94.87,7.61,15-05-2023,Graduated,Yes,Yes,Placed,200000,47487.73,102512.27,Partial,Bhopal,Madhya Pradesh
S0823,Kevin Chacko,23,Male,B.Sc (Maths),4,61.43,7.59,26-08-2024,Graduated,Yes,Yes,,200000,63756.62,36243.38,Partial,Delhi,Delhi
S0824,Saumya Goda,22,Male,B.Sc (Maths),3,96.93,8.32,07-08-2024,Active,Yes,No,,200000,68844.05,31155.95,Partial,Cochin,Kerala
S0825,Aadi Mishra,22,Female,BBA,2,93.92,8.9,10-09-2024,Graduated,Yes,Yes,,300000,156258.74,68741.26,Partial,Chennai,Tamil Nadu
S0826,Vasudha Pandit,22,Female,MBA,2,70.36,6.34,21-04-2022,Graduated,Yes,Yes,Not Placed,450000,97851.54,127148.46,Partial,Patna,Bihar
S0827,Samarth Sidhu,19,Female,MCA,2,80.06,6.29,23-03-2023,Dropped,Yes,Yes,,350000,105950.35,69049.65,Partial,Bengaluru,Karnataka
S0828,Lopa Sawhney,23,Female,MCA,2,86.03,8.32,12-08-2024,Dropped,Yes,No,,350000,162807.43,99692.57,Partial,Cochin,Kerala
S0829,Aditya Karnik,20,Female,B.Sc (Maths),1,73.69,9.47,09-02-2025,Graduated,Yes,Yes,,200000,94127.55,5872.45,Partial,Bengaluru,Karnataka
S0830,Anvi Khare,22,Female,B.Tech (ECE),2,88.81,6.27,02-05-2023,Graduated,Yes,No,,550000,127389.97,285110.03,Partial,Lucknow,Uttar Pradesh
S0831,Praneel Warrior,18,Female,B.Tech (CSE),1,70.01,6.8,09-10-2021,On Leave,Yes,Yes,,600000,185750.78,264249.22,Partial,Kolkata,West Bengal
S0832,Victor Iyer,25,Female,B.Sc (Maths),3,81.97,6.92,08-09-2023,Graduated,Yes,No,,200000,149078.02,921.98,Partial,Chennai,Tamil Nadu
S0833,Jalsa Bajwa,25,Female,BBA,2,72.9,7.29,03-07-2025,Graduated,No,Yes,,300000,276583.61,23416.39,Partial,Chennai,Tamil Nadu
S0834,Unni Ramanathan,23,Female,B.Tech (CSE),1,80.72,5.12,04-10-2022,Active,Yes,Yes,,600000,177103.72,122896.28,Partial,Cochin,Kerala
S0835,Harish Prabhakar,22,Female,B.Tech (CSE),1,69.24,9.05,18-05-2023,Graduated,No,Yes,,600000,530537.55,69462.45,Partial,Delhi,Delhi
S0836,Ekani Mahal,25,Male,B.Sc (Maths),1,76.86,7.05,27-09-2022,Active,No,Yes,,200000,101388.68,98611.32,Partial,Bhopal,Madhya Pradesh
S0837,Pavani Chand,20,Female,MBA,1,89.03,6.88,11-11-2024,On Leave,No,No,Placed,450000,340726.18,109273.82,Partial,Bhopal,Madhya Pradesh
S0838,Wyatt Sunder,21,Male,BBA,2,99.44,8.04,31-01-2024,Dropped,Yes,Yes,,300000,110721.81,114278.19,Partial,Chennai,Tamil Nadu
S0839,Diya Lalla,20,Female,B.Sc (Maths),4,86.45,5.7,30-10-2021,Graduated,No,No,Placed,200000,166035.36,33964.64,Partial,Delhi,Delhi
S0840,Daniel Doshi,18,Female,BBA,2,77.58,8.16,24-02-2024,On Leave,Yes,Yes,,300000,206041.38,18958.62,Partial,Hyderabad,Telangana
S0841,Advika Cherian,24,Female,B.Com,4,98.23,7.31,04-01-2023,Active,Yes,No,Placed,250000,103979.38,21020.62,Partial,Bhopal,Madhya Pradesh
S0842,Wridesh Grover,21,Female,B.Tech (CSE),1,75.8,9.42,12-12-2022,Graduated,Yes,Yes,,600000,446123.28,3876.72,Partial,Cochin,Kerala
S0843,Leena Bhatia,18,Male,B.Com,3,81.54,6.41,17-11-2022,On Leave,Yes,No,,250000,68287.41,56712.59,Partial,Jaipur,Rajasthan
S0844,Aarav Andra,20,Female,B.Sc (Physics),2,76.39,5.67,21-06-2023,Graduated,No,Yes,,220000,182408.12,37591.88,Partial,Jaipur,Rajasthan
S0845,Abhiram Vasa,21,Female,B.Com,3,83.43,8.32,06-01-2022,On Leave,No,No,,250000,230881.17,19118.83,Partial,Kolkata,West Bengal
S0846,Faraj Vig,20,Female,B.Com,1,97.89,7.57,07-04-2022,Dropped,Yes,No,,250000,131228.07,56271.93,Partial,Hyderabad,Telangana
S0847,Anya Srinivasan,18,Female,B.Sc (Maths),4,60.68,5.71,05-09-2022,Active,No,No,,200000,174347.44,25652.56,Partial,Kolkata,West Bengal
S0848,Lakshit Chowdhury,19,Male,B.Tech (ECE),4,76.92,8.9,14-04-2025,Graduated,No,Yes,Placed,550000,198491.28,351508.72,Partial,Ahmedabad,Gujarat
S0849,Falak Andra,20,Female,B.Tech (CSE),4,88.57,8.75,02-07-2022,Graduated,Yes,Yes,,600000,139829.99,310170.01,Partial,Lucknow,Uttar Pradesh
S0850,Ronith Sem,23,Male,B.Com,1,87.37,8.28,28-02-2025,Dropped,Yes,Yes,,250000,87127.8,37872.2,Partial,Chandigarh,Punjab
S0851,Simon Ramesh,20,Female,MCA,2,63.19,9.28,24-07-2025,On Leave,Yes,No,Placed,350000,142542.9,32457.1,Partial,Mumbai,Maharashtra
S0852,Unnati Pai,19,Male,B.Sc (Physics),2,97.35,5.48,23-12-2022,Dropped,Yes,No,,220000,55066.14,109933.86,Partial,Pune,Maharashtra
S0853,Farhan Kannan,22,Female,B.Sc (Maths),2,60.31,7.49,14-10-2021,Active,No,No,,200000,85747.14,114252.86,Partial,Pune,Maharashtra
S0854,Reva Rana,25,Female,B.Sc (Physics),3,70.72,9.05,09-02-2022,Active,Yes,No,,220000,156976.81,8023.19,Partial,Cochin,Kerala
S0855,Osha Ganesan,22,Male,B.Sc (Maths),4,68,8.6,24-06-2024,Active,Yes,Yes,Not Placed,200000,109523.42,40476.58,Partial,Bengaluru,Karnataka
S0856,Rachana Agate,19,Female,BBA,2,84.1,5.17,08-10-2022,On Leave,No,Yes,,300000,218083.45,81916.55,Partial,Patna,Bihar
S0857,Yachana Zachariah,25,Female,B.Sc (Physics),2,69.31,6.41,18-01-2025,Active,Yes,Yes,,220000,82410.81,82589.19,Partial,Hyderabad,Telangana
S0858,Eiravati Grewal,24,Male,B.Tech (CSE),4,66.89,9.28,05-03-2025,Active,Yes,No,Placed,600000,305385.48,144614.52,Partial,Mumbai,Maharashtra
S0859,Urvashi Deol,21,Male,B.Sc (Physics),3,99.13,5.21,09-12-2023,On Leave,Yes,Yes,,220000,104076.1,5923.9,Partial,Cochin,Kerala
S0860,Darika Raghavan,19,Male,B.Sc (Physics),4,88.32,7.23,21-08-2021,Dropped,No,Yes,Not Placed,220000,104054.05,115945.95,Partial,Patna,Bihar
S0861,Theodore Loke,20,Female,MCA,2,81.97,6.96,06-12-2022,On Leave,Yes,No,Not Placed,350000,90641.36,84358.64,Partial,Chandigarh,Punjab
S0862,Ayush Nori,24,Male,MCA,1,60.97,8.1,02-12-2024,Graduated,Yes,Yes,Not Placed,350000,143172.42,119327.58,Partial,Delhi,Delhi
S0863,Faras Ben,21,Male,B.Tech (CSE),2,70.4,6.94,16-03-2023,Active,Yes,Yes,,600000,347009.35,102990.65,Partial,Hyderabad,Telangana
S0864,Xalak Bava,21,Female,B.Com,2,73.05,8.42,07-12-2023,Graduated,Yes,No,,250000,51828.88,73171.12,Partial,Ahmedabad,Gujarat
S0865,Anamika Sampath,25,Female,MBA,2,78.66,6.33,08-08-2023,Dropped,Yes,No,Placed,450000,221146.35,116353.65,Partial,Delhi,Delhi
S0866,Sanya Tara,21,Female,B.Sc (Maths),4,77.31,7.4,09-01-2025,Graduated,No,Yes,Placed,200000,124662.34,75337.66,Partial,Chandigarh,Punjab
S0867,Chaaya Chakrabarti,23,Male,BBA,1,97.21,6.23,03-12-2022,Graduated,Yes,Yes,,300000,94928.41,55071.59,Partial,Mumbai,Maharashtra
S0868,Fitan Dubey,23,Male,B.Sc (Maths),3,93.16,7.78,19-06-2023,On Leave,Yes,Yes,,200000,120981.47,29018.53,Partial,Chennai,Tamil Nadu
S0869,Yochana Nath,23,Male,B.Sc (Physics),1,74.61,9.07,08-04-2025,On Leave,Yes,No,,220000,109640.93,359.07,Partial,Lucknow,Uttar Pradesh
S0870,Jai Deshmukh,21,Male,MBA,2,78.08,6.12,12-10-2023,Graduated,No,No,,450000,439032.86,10967.14,Partial,Cochin,Kerala
S0871,Inaya Contractor,22,Female,B.Tech (CSE),2,74.9,7.64,24-11-2023,On Leave,Yes,No,,600000,431242.95,18757.05,Partial,Lucknow,Uttar Pradesh
S0872,Ekanta Dugar,18,Female,MBA,1,93.71,8.07,06-08-2024,Active,No,No,,450000,179532.01,270467.99,Partial,Patna,Bihar
S0873,Rajata Pandey,25,Male,B.Tech (CSE),2,87.16,5.42,08-06-2025,Dropped,No,Yes,,600000,436928.93,163071.07,Partial,Patna,Bihar
S0874,Ira Borah,21,Male,MCA,1,78.31,6.52,01-11-2024,On Leave,Yes,Yes,Placed,350000,76737.61,98262.39,Partial,Jaipur,Rajasthan
S0875,Christopher Borah,22,Female,MCA,1,63.57,6.68,16-04-2023,Graduated,Yes,Yes,Placed,350000,96181.38,166318.62,Partial,Bengaluru,Karnataka
S0876,Charvi Hora,22,Male,B.Com,3,91.63,5.42,11-06-2023,Graduated,Yes,No,,250000,179827.86,7672.14,Partial,Delhi,Delhi
S0877,Upkaar Dhingra,20,Female,B.Tech (CSE),3,86.32,8.51,04-05-2025,Graduated,Yes,No,,600000,145764.49,304235.51,Partial,Mumbai,Maharashtra
S0878,Harsh Bail,18,Male,B.Tech (ECE),4,78.62,5.15,15-11-2021,On Leave,No,No,,550000,410717.06,139282.94,Partial,Bengaluru,Karnataka
S0879,Yashodhara Kapoor,25,Female,B.Sc (Maths),4,70.4,6.77,28-11-2022,On Leave,Yes,Yes,Placed,200000,30650.08,69349.92,Partial,Ahmedabad,Gujarat
S0880,Hredhaan Dayal,24,Female,BBA,2,83.52,9.35,22-03-2024,Dropped,Yes,No,,300000,66975.44,83024.56,Partial,Hyderabad,Telangana
S0881,Nathan Thaman,25,Male,BBA,2,72.55,7.68,05-12-2023,Graduated,Yes,No,,300000,132180.44,17819.56,Partial,Bengaluru,Karnataka
S0882,Yuvraj Palla,25,Female,BBA,1,77.42,8.08,30-03-2024,Dropped,Yes,Yes,,300000,79058.3,145941.7,Partial,Kolkata,West Bengal
S0883,Ekaja Pathak,19,Male,B.Sc (Maths),4,74.47,9.07,27-08-2024,On Leave,Yes,No,Placed,200000,50554.08,99445.92,Partial,Delhi,Delhi
S0884,Oeshi Balakrishnan,24,Male,MCA,2,98.06,8.56,22-10-2024,On Leave,No,No,Placed,350000,135100.3,214899.7,Partial,Kolkata,West Bengal
S0885,Yasti Kulkarni,23,Male,B.Sc (Maths),3,74.53,8.58,29-08-2023,Graduated,No,No,,200000,125625.3,74374.7,Partial,Patna,Bihar
S0886,Upma Banerjee,18,Male,MBA,1,94.44,6.92,23-12-2023,Active,Yes,No,,450000,112351.01,225148.99,Partial,Pune,Maharashtra
S0887,Dhriti Hayre,23,Male,BBA,1,65.57,7.82,13-06-2024,On Leave,Yes,No,,300000,195172.93,29827.07,Partial,Lucknow,Uttar Pradesh
S0888,Harshil Sharma,21,Male,B.Tech (ECE),4,80.25,7.58,08-05-2023,Graduated,Yes,No,Placed,550000,259458.1,15541.9,Partial,Jaipur,Rajasthan
S0889,Jacob Chopra,18,Female,BBA,1,81.76,6.82,30-10-2023,On Leave,Yes,Yes,,300000,138167.5,11832.5,Partial,Chandigarh,Punjab
S0890,Anusha Palan,21,Female,B.Sc (Maths),3,60.77,7.07,24-09-2021,Graduated,Yes,Yes,,200000,74464.78,25535.22,Partial,Delhi,Delhi
S0891,Niharika Chahal,25,Male,B.Tech (CSE),4,75.34,7.5,22-11-2023,On Leave,No,Yes,Not Placed,600000,590395.31,9604.69,Partial,Chandigarh,Punjab
S0892,Wyatt Sahota,20,Male,B.Tech (ECE),4,61.69,8.85,25-05-2025,Dropped,Yes,No,Not Placed,550000,163495.21,111504.79,Partial,Bengaluru,Karnataka
S0893,Vivaan Venkatesh,18,Male,MBA,2,89.66,6.99,18-11-2023,Graduated,Yes,No,,450000,82636.02,142363.98,Partial,Hyderabad,Telangana
S0894,Karan Ahluwalia,20,Male,MCA,2,94.24,7.33,11-07-2022,On Leave,Yes,No,,350000,122172.05,140327.95,Partial,Pune,Maharashtra
S0895,Ekta Babu,19,Female,B.Com,1,90.76,7.22,21-06-2025,On Leave,No,No,,250000,78333.08,171666.92,Partial,Kolkata,West Bengal
S0896,Qabil Murthy,19,Female,MCA,2,64.97,5.38,10-07-2024,Graduated,Yes,No,Placed,350000,58815.39,116184.61,Partial,Chandigarh,Punjab
S0897,Isha Khurana,23,Male,MCA,1,84.82,9.27,05-09-2023,Active,No,Yes,Placed,350000,223434.32,126565.68,Partial,Mumbai,Maharashtra
S0898,Mekhala Bora,18,Female,BBA,2,80.55,5.46,16-01-2023,Graduated,No,Yes,,300000,127286.35,172713.65,Partial,Chennai,Tamil Nadu
S0899,Finn More,18,Male,MBA,1,82.84,7,28-02-2024,Graduated,No,Yes,,450000,202106.95,247893.05,Partial,Jaipur,Rajasthan
S0900,Ekiya Konda,22,Male,MCA,1,87.89,8.97,18-01-2023,Dropped,No,No,Not Placed,350000,312398.89,37601.11,Partial,Chandigarh,Punjab
S0901,Geetika Tak,24,Female,B.Com,4,76.79,5.14,10-03-2023,Graduated,No,No,,250000,236109.73,13890.27,Partial,Chennai,Tamil Nadu
S0902,Warinder Lalla,18,Male,MBA,2,97.43,8.9,03-12-2022,On Leave,Yes,Yes,Placed,450000,89377.96,135622.04,Partial,Delhi,Delhi
S0903,Leena Ben,24,Male,B.Tech (CSE),4,73.24,6.72,20-02-2024,Active,No,No,,600000,584945.28,15054.72,Partial,Cochin,Kerala
S0904,Sanya Zacharia,18,Male,MCA,1,77.95,5.63,17-06-2022,Graduated,No,No,,350000,238336.93,111663.07,Partial,Chennai,Tamil Nadu
S0905,Dipta Bhat,25,Female,MCA,2,73.69,5.62,15-12-2021,Active,No,Yes,Placed,350000,156874.93,193125.07,Partial,Patna,Bihar
S0906,Barkha Panchal,18,Female,BBA,1,63.01,7.68,11-06-2022,On Leave,Yes,No,,300000,198568.09,26431.91,Partial,Bengaluru,Karnataka
S0907,Gagan Sinha,21,Male,MCA,2,72.44,6.95,12-08-2022,Dropped,No,Yes,Not Placed,350000,147407.58,202592.42,Partial,Cochin,Kerala
S0908,Vedant Raja,20,Female,B.Sc (Maths),2,74.69,8.59,25-06-2025,On Leave,Yes,No,,200000,57132.93,42867.07,Partial,Patna,Bihar
S0909,Ekavir Ben,23,Female,BBA,1,90.92,8.61,31-07-2023,On Leave,No,Yes,,300000,95602.61,204397.39,Partial,Chennai,Tamil Nadu
S0910,Kiaan Kapur,20,Male,MBA,1,86.04,7.78,20-06-2024,Graduated,Yes,Yes,,450000,111610.1,113389.9,Partial,Chandigarh,Punjab
S0911,Mekhala Sawhney,18,Male,B.Tech (ECE),1,87.5,7.5,22-05-2023,Dropped,Yes,No,,550000,277185.59,135314.41,Partial,Lucknow,Uttar Pradesh
S0912,Yauvani Bhakta,20,Male,BBA,1,69.55,8.43,11-04-2023,On Leave,Yes,Yes,,300000,152559.98,72440.02,Partial,Mumbai,Maharashtra
S0913,Ekiya Mangal,20,Male,B.Sc (Physics),3,92.44,5.95,23-05-2025,Active,Yes,Yes,,220000,63785.44,101214.56,Partial,Patna,Bihar
S0914,Yatan Raval,22,Female,BBA,2,92.75,8.35,10-11-2024,Dropped,Yes,Yes,,300000,206717.66,18282.34,Partial,Lucknow,Uttar Pradesh
S0915,Shivansh Khanna,25,Male,MCA,1,60.62,9.05,30-05-2022,Active,Yes,No,Placed,350000,237563.33,24936.67,Partial,Bhopal,Madhya Pradesh
S0916,Ansh Samra,21,Male,B.Tech (CSE),2,69.21,6.92,02-05-2024,On Leave,No,Yes,,600000,448308.58,151691.42,Partial,Chennai,Tamil Nadu
S0917,Rachana Khanna,20,Female,B.Com,3,62.92,8.09,17-02-2025,Graduated,Yes,No,,250000,86142.6,101357.4,Partial,Jaipur,Rajasthan
S0918,Yauvani Gandhi,21,Female,B.Com,4,98.14,5.46,27-10-2022,Graduated,Yes,No,,250000,131332.88,56167.12,Partial,Hyderabad,Telangana
S0919,Kiaan Das,19,Male,MBA,2,88.13,7.94,03-07-2024,On Leave,No,No,Not Placed,450000,278494.64,171505.36,Partial,Bhopal,Madhya Pradesh
S0920,Yug Chhabra,22,Male,B.Com,3,61.4,8.46,08-03-2025,Graduated,Yes,Yes,,250000,135687.96,51812.04,Partial,Chandigarh,Punjab
S0921,Meghana Khanna,21,Male,B.Tech (CSE),2,62.15,6.61,09-05-2022,Graduated,Yes,Yes,,600000,295510.79,4489.21,Partial,Bhopal,Madhya Pradesh
S0922,Yochana Naik,19,Female,MCA,2,61.22,7.76,05-05-2022,Graduated,Yes,Yes,Not Placed,350000,110190.77,152309.23,Partial,Hyderabad,Telangana
S0923,Turvi Deo,19,Male,MBA,2,73.23,9.19,06-09-2023,Active,Yes,No,,450000,110045.58,227454.42,Partial,Cochin,Kerala
S0924,Idika Palan,24,Male,MBA,2,85.45,5.71,09-01-2023,Graduated,Yes,Yes,,450000,322605.36,14894.64,Partial,Mumbai,Maharashtra
S0925,Geetika Aurora,25,Female,B.Sc (Maths),1,82.36,6.5,02-10-2024,Active,Yes,No,,200000,50049.84,49950.16,Partial,Mumbai,Maharashtra
S0926,Anjali Joshi,20,Female,BBA,2,61.16,8.34,20-05-2022,Dropped,Yes,No,,300000,77538.5,147461.5,Partial,Pune,Maharashtra
S0927,Yadavi Rajan,22,Male,BBA,1,91.32,5.92,20-11-2023,Active,Yes,Yes,,300000,51016.77,98983.23,Partial,Lucknow,Uttar Pradesh
S0928,Odika Bali,22,Female,B.Sc (Physics),1,87.92,7.93,30-05-2022,On Leave,Yes,No,,220000,130572.1,34427.9,Partial,Pune,Maharashtra
S0929,Balveer Jani,22,Female,B.Tech (ECE),1,64.16,5.28,03-04-2024,Dropped,Yes,Yes,,550000,312726.01,99773.99,Partial,Patna,Bihar
S0930,Darika Ram,25,Male,B.Tech (ECE),2,94,6.98,29-03-2025,Active,Yes,Yes,,550000,152370.35,260129.65,Partial,Chandigarh,Punjab
S0931,Henry Prabhu,21,Male,B.Tech (CSE),2,75.55,7.05,27-12-2023,Dropped,No,Yes,,600000,235423.26,364576.74,Partial,Chandigarh,Punjab
S0932,Kashish Nori,22,Male,BBA,1,61.76,5.38,01-05-2024,Dropped,Yes,No,,300000,59093.08,90906.92,Partial,Cochin,Kerala
S0933,Dalaja Saha,19,Female,B.Tech (ECE),4,88.59,7.18,08-05-2024,Graduated,Yes,Yes,Placed,550000,366337.91,46162.09,Partial,Chennai,Tamil Nadu
S0934,Tamanna Madan,24,Male,B.Com,1,91.62,7.18,10-11-2023,Dropped,No,No,,250000,187740.71,62259.29,Partial,Patna,Bihar
S0935,Gaurang Khalsa,18,Female,B.Sc (Maths),3,61.42,8.56,16-05-2025,Graduated,No,Yes,,200000,134987.61,65012.39,Partial,Bengaluru,Karnataka
S0936,Indira Kothari,19,Male,B.Com,3,80.33,5.21,29-05-2024,Active,Yes,Yes,,250000,69584.17,117915.83,Partial,Patna,Bihar
S0937,Vrinda Dasgupta,25,Female,MBA,1,95.68,8.69,02-11-2021,On Leave,No,Yes,Placed,450000,271971.9,178028.1,Partial,Bhopal,Madhya Pradesh
S0938,Manya Kade,23,Female,B.Tech (ECE),1,89.23,6.13,18-01-2024,Dropped,No,Yes,,550000,192118.02,357881.98,Partial,Jaipur,Rajasthan
S0939,Warinder Memon,19,Male,MBA,2,62.01,7.84,08-07-2023,Dropped,No,Yes,Not Placed,450000,182509.49,267490.51,Partial,Chennai,Tamil Nadu
S0940,Sanaya Yogi,21,Female,B.Sc (Physics),4,92.62,5.55,02-02-2022,Active,Yes,Yes,Placed,220000,64236.91,100763.09,Partial,Patna,Bihar
S0941,Teerth Kurian,19,Male,MCA,2,63.26,7.84,17-03-2022,Dropped,No,Yes,Placed,350000,124484.59,225515.41,Partial,Mumbai,Maharashtra
S0942,Ayushman Goda,24,Male,BBA,1,85.08,6.18,01-10-2024,Active,No,Yes,,300000,101306.25,198693.75,Partial,Chandigarh,Punjab
S0943,Arjun Basu,18,Male,B.Tech (CSE),3,67.51,6.73,04-11-2022,On Leave,Yes,Yes,,600000,294413.46,5586.54,Partial,Chennai,Tamil Nadu
S0944,Maya Doctor,22,Female,MCA,1,86.34,7.73,26-10-2023,Graduated,No,No,Not Placed,350000,161657.71,188342.29,Partial,Ahmedabad,Gujarat
S0945,Yauvani Bose,18,Male,B.Com,1,61.71,8.71,26-01-2022,Dropped,Yes,No,,250000,78945.54,46054.46,Partial,Chandigarh,Punjab
S0946,Nilima Mane,18,Female,B.Tech (ECE),3,71.75,8.97,18-08-2022,Graduated,No,Yes,,550000,168795.73,381204.27,Partial,Delhi,Delhi
S0947,Jhalak Seshadri,24,Male,B.Com,4,95.91,8,10-01-2024,Dropped,Yes,Yes,Placed,250000,83449.65,41550.35,Partial,Patna,Bihar
S0948,Gopal Sundaram,25,Female,MBA,2,81.87,5.42,13-06-2023,Active,Yes,No,,450000,188532.6,148967.4,Partial,Ahmedabad,Gujarat
S0949,Vasatika Dash,25,Male,MBA,2,90.22,8.37,31-03-2022,Dropped,Yes,No,Not Placed,450000,216043.19,121456.81,Partial,Ahmedabad,Gujarat
S0950,Leela Pal,21,Male,BBA,2,60.34,9.27,28-11-2021,On Leave,Yes,Yes,,300000,80206.59,69793.41,Partial,Jaipur,Rajasthan
S0951,Chaitaly Ghosh,23,Female,BBA,2,67.71,5.88,27-01-2023,Active,Yes,Yes,,300000,95675.56,54324.44,Partial,Patna,Bihar
S0952,Ryan Chanda,24,Male,B.Sc (Maths),4,81.54,5.15,03-03-2023,Dropped,No,No,,200000,164739.2,35260.8,Partial,Delhi,Delhi
S0953,Benjamin Contractor,25,Male,BBA,1,62.86,6.45,19-01-2025,Graduated,Yes,No,,300000,215248.12,9751.88,Partial,Chandigarh,Punjab
S0954,Rushil Kumar,20,Female,MBA,2,98.64,5.32,27-11-2022,Active,Yes,No,Placed,450000,202516.28,134983.72,Partial,Lucknow,Uttar Pradesh
S0955,Radhika Nair,21,Male,B.Sc (Maths),4,81.76,6.84,16-05-2025,On Leave,Yes,Yes,,200000,122117.55,27882.45,Partial,Hyderabad,Telangana
S0956,Wahab Upadhyay,20,Male,MCA,2,61.82,6.53,15-12-2021,Graduated,Yes,No,,350000,106088.2,156411.8,Partial,Bengaluru,Karnataka
S0957,Advaith Sarraf,23,Female,BBA,2,69.81,7.57,22-05-2022,Active,Yes,No,,300000,124216.52,100783.48,Partial,Hyderabad,Telangana
S0958,Bhavna Pingle,18,Female,MCA,2,74.64,5.33,17-02-2023,Dropped,Yes,No,Placed,350000,152701.83,109798.17,Partial,Chennai,Tamil Nadu
S0959,Raagini Sachdeva,25,Female,B.Com,4,69.61,8.52,04-02-2023,Graduated,No,No,Not Placed,250000,211452.89,38547.11,Partial,Mumbai,Maharashtra
S0960,Raksha Minhas,20,Female,B.Sc (Maths),4,76.83,5.93,08-04-2025,Active,Yes,No,Not Placed,200000,92675.24,57324.76,Partial,Pune,Maharashtra
S0961,Ayushman Prashad,20,Male,BBA,1,86.58,6.76,08-06-2023,Dropped,Yes,Yes,,300000,144010.5,5989.5,Partial,Ahmedabad,Gujarat
S0962,Lila Hayer,19,Female,MBA,1,69.84,9.5,21-08-2021,Graduated,Yes,No,Placed,450000,176620.49,160879.51,Partial,Bhopal,Madhya Pradesh
S0963,Saumya Mand,20,Male,B.Sc (Physics),3,81.37,7.46,01-01-2024,On Leave,Yes,No,,220000,44165.45,65834.55,Partial,Mumbai,Maharashtra
S0964,Harita Seth,21,Male,B.Tech (ECE),1,94.72,6.88,06-04-2023,Graduated,No,No,,550000,409926.39,140073.61,Partial,Delhi,Delhi
S0965,Balvan Sunder,24,Female,B.Tech (CSE),4,92.8,5.2,13-08-2022,Dropped,Yes,Yes,Not Placed,600000,269375.39,30624.61,Partial,Pune,Maharashtra
S0966,Rachit Muni,19,Male,B.Tech (ECE),4,77.46,5.23,10-09-2024,Dropped,Yes,No,Placed,550000,298546.45,113953.55,Partial,Hyderabad,Telangana
S0967,Aarini Mander,19,Female,B.Tech (CSE),1,86.8,9.43,06-07-2024,On Leave,Yes,Yes,,600000,118836.19,181163.81,Partial,Mumbai,Maharashtra
S0968,Oscar Rajan,22,Male,B.Com,2,73.12,5.61,21-09-2024,Dropped,Yes,No,,250000,43522.38,81477.62,Partial,Bhopal,Madhya Pradesh
S0969,Ethan Raja,23,Female,B.Tech (CSE),4,86.83,6.69,03-03-2023,Graduated,Yes,Yes,Placed,600000,111273.05,188726.95,Partial,Chennai,Tamil Nadu
S0970,Dalbir Dewan,21,Female,B.Tech (CSE),1,86.58,5.14,11-06-2023,On Leave,No,No,,600000,529478.83,70521.17,Partial,Jaipur,Rajasthan
S0971,Omisha Kurian,25,Male,B.Tech (CSE),2,77.4,9.31,15-08-2025,On Leave,Yes,Yes,,600000,386763.78,63236.22,Partial,Pune,Maharashtra
S0972,Ucchal Kibe,21,Male,B.Sc (Physics),1,65.88,9.07,25-11-2024,Active,Yes,Yes,,220000,92185.92,17814.08,Partial,Jaipur,Rajasthan
S0973,Ekaraj Zacharia,20,Male,B.Sc (Maths),2,76.63,5.07,27-09-2021,Dropped,Yes,No,,200000,86556.98,63443.02,Partial,Bhopal,Madhya Pradesh
S0974,Chandresh Goel,19,Female,B.Tech (ECE),2,67.33,5.8,24-04-2025,Graduated,Yes,Yes,,550000,266563.94,145936.06,Partial,Patna,Bihar
S0975,Abhimanyu Dey,18,Female,B.Com,4,63.42,6.82,23-08-2024,Dropped,Yes,Yes,,250000,84931.6,102568.4,Partial,Lucknow,Uttar Pradesh
S0976,Ansh Minhas,20,Male,BBA,1,97.85,8.66,06-03-2022,On Leave,Yes,No,,300000,204286.45,20713.55,Partial,Chennai,Tamil Nadu
S0977,Ayaan Kurian,24,Female,B.Sc (Physics),3,61.11,7.36,09-09-2022,On Leave,Yes,Yes,,220000,37667.17,72332.83,Partial,Kolkata,West Bengal
S0978,Kalpit Devan,21,Male,B.Tech (CSE),2,86.96,5.54,16-12-2023,Graduated,No,No,,600000,266077.07,333922.93,Partial,Delhi,Delhi
S0979,Lipika Sarin,19,Male,B.Tech (ECE),4,66.29,8.85,15-03-2022,Dropped,Yes,No,,550000,224281.89,50718.11,Partial,Chandigarh,Punjab
S0980,Sachi Reddy,20,Male,B.Tech (ECE),4,80.87,8.11,03-01-2023,Graduated,No,Yes,Not Placed,550000,236337.28,313662.72,Partial,Kolkata,West Bengal
S0981,Mekhala Nagarajan,19,Male,B.Tech (CSE),3,83.26,9.02,14-06-2022,Dropped,No,No,,600000,385083.68,214916.32,Partial,Lucknow,Uttar Pradesh
